customer_id,customer_name,age,income_level,days_since_last_purchase,active_days,total_number_of_purchases,total_amount_spent,avg_amount_spent,days_since_first_purchase,purchase_frequency,last_purchase_amount,seasonal_purchase_behavior,refunds,location,bonus_amount_received
7423,Amanda Simpson,62,High,1,328,100,50000.0,500.0,114,1.7458930342185692,224.7665077691694,0,5,Urban,27.0
7424,Mr. Charles Hess PhD,70,Low,365,350,188,10413.305118337497,42.76599291718298,955,0.5773506848981277,2082.5860571370463,1,2,Suburban,7.7800033342152
7425,Nicholas Davis,59,Low,365,263,100,7434.078833381694,57.39776441273479,761,1.7147774268097051,1491.948015539553,1,1,Urban,4.869888220636739
7426,Tanya Frederick,59,High,1,264,716,2095.8464043495815,2.9271597826111475,100,1.3090190439954161,4627.331686250853,0,2,Suburban,15.36792320217479
7427,Hector Collier,70,Medium,365,149,981,64759.30647685907,50.9683995922528,960,1.7577113069605177,156.90240000935614,1,3,Urban,44.620000000000005
7428,Thomas Ray,34,Medium,1,182,1769,42971.22105131637,18.75502627283855,128,1.0822156682640387,4259.789984566213,1,1,Urban,51.968820738325704
7429,Jamie Bernard,43,Medium,65,142,100,18672.032589258863,186.72032589258862,207,1.6076469228753196,1278.6013059314478,0,1,Urban,11.336016294629431
7430,Teresa Chambers,52,High,306,169,100,50000.0,500.0,475,0.6324023879955332,3636.7901829178104,0,0,Urban,27.0
7431,Virginia Melton,58,High,365,93,1019,4978.498128175675,3.7721762759281807,769,1.846351275157344,961.3513537304277,1,0,Suburban,22.301923812585407
7432,David Lester,50,Low,1,339,308,3844.437423886877,9.637178320003065,96,0.5693210266242091,1307.4947458195863,1,5,Suburban,7.644125461280472
7433,Edward Watts,20,Medium,365,159,1172,15794.858717092378,13.476841908781893,581,1.9920583576457176,2530.03597038868,0,5,Urban,31.337429358546192
7434,Corey Snyder,41,High,51,350,2217,29139.05535687955,10.14793298558679,401,0.9645321293828497,3996.286064020988,1,5,Rural,55.58898371452296
7435,James Rojas Jr.,60,Medium,365,197,100,39974.65990517595,308.64027179985624,685,0.5899574913735712,520.0328746505508,1,4,Rural,17.432013589992813
7436,Marie Miller,27,High,244,343,862,17235.326731472385,15.437610177263682,587,1.6374425584130061,185.61659805505084,1,5,Urban,23.893609986400648
7437,Katherine Green,42,Low,365,182,617,64759.30647685907,81.03727714748784,785,1.4516999148539755,690.6216955586415,1,3,Suburban,37.34
7438,David Andrews,52,Low,1,174,3304,4258.772264744423,1.2889746563996438,102,1.1550282168225707,4274.007181198947,0,0,Urban,68.20938613237222
7439,Paul Mckee,43,Medium,365,338,1328,14001.404851477506,8.1403176766221,745,1.4547849081899176,3316.5343128195896,1,2,Urban,31.965170937277076
7440,Bradley Flores,23,High,1,347,100,50000.0,500.0,194,0.5499328611088208,1086.2960971968607,0,4,Suburban,27.0
7441,Jennifer Thomas,46,Low,1,227,466,20804.626270663182,44.6451207524961,154,1.9438204481510255,4179.409547807061,0,2,Rural,19.722313135331593
7442,Sean Moore,23,High,365,213,3697,64759.30647685907,13.52447930754666,762,1.5958017815530607,353.26759123822046,1,5,Suburban,98.94
7443,Eric Dudley,55,Medium,279,138,2267,50000.0,22.055580061755624,417,1.0789764325845717,587.9154427906091,0,1,Suburban,70.34
7444,Marisa Andrews,41,Low,365,213,2064,23322.028361219986,11.299432345552319,995,1.1491571708628345,385.352761499962,0,5,Suburban,52.94101418061
7445,Renee Murphy,45,Low,365,284,2332,11558.7949169874,4.956601593905403,906,0.5032947240233114,583.781679921006,0,2,Rural,52.4193974584937
7446,Tyler Spence,35,High,69,30,353,64759.30647685907,141.643059490085,99,0.8963033718917871,4086.5199162485596,1,4,Urban,32.06
7447,Joseph Santos,55,Medium,238,239,821,12566.691101076118,15.306566505573834,477,0.8695999221289878,4359.251418948247,0,0,Urban,22.70334555053806
7448,Brandy Jordan,40,Medium,365,228,3038,50000.0,16.458196181698487,689,0.6423620559367875,1337.1860697939399,0,2,Suburban,85.75999999999999
7449,Joshua Wilson,27,High,365,53,2171,9635.07709884596,4.4380824960138,666,1.82888875196931,4647.41794853851,0,1,Rural,48.23753854942298
7450,Monique Mora,52,Low,365,63,100,8910.676473749067,68.7984241842768,454,0.8630625058448697,4070.908814292629,1,0,Urban,5.439921209213839
7451,Dean Webb,40,High,62,286,131,12452.898401066477,73.39508273755267,348,1.8244899178088287,1091.0661532923862,1,3,Suburban,7.4273779193097
7452,Jimmy Cervantes,28,Medium,1,365,100,5516.115448291317,55.16115448291317,85,1.8572259933083592,4388.487931550433,0,1,Rural,4.758057724145658
7453,Timothy Blevins,23,Low,356,216,2142,43665.23824471562,15.739255402825,572,1.346129712413546,292.3845344060162,1,0,Suburban,59.69674253642558
7454,Rebecca Silva,47,Medium,1,208,350,64759.30647685907,142.85714285714286,119,1.3667067492668756,1828.9194702864281,1,5,Urban,32.0
7455,Cynthia Knight,70,High,135,136,1776,6763.660442445608,3.8083673662418964,271,0.5633654274444235,3272.3918732670213,0,0,Urban,38.90183022122281
7456,Anthony Wood,51,Medium,205,328,362,8506.798336655458,23.499442918937728,533,1.0388656570798678,1545.919941596061,0,1,Suburban,11.49339916832773
7457,Mark Walton,50,High,1,268,158,64759.30647685907,316.45569620253167,71,0.6252067967088623,3897.9440159355036,1,4,Rural,28.16
7458,Rachel Rocha,21,High,1,214,100,13840.819445585126,138.40819445585126,27,1.97091114667202,4083.4974917999566,0,2,Suburban,8.920409722792563
7459,Philip Patton,32,Low,1,339,1234,3490.6246298351284,2.828707155457965,77,0.8162440833240174,1678.1576572432243,0,3,Urban,26.425312314917566
7460,Heather Wilson,34,Low,1,209,3214,33950.871465031705,10.563432316437991,112,0.7980801359183911,295.70726968301767,0,1,Urban,81.25543573251585
7461,Anna Cooper,27,High,365,281,100,7911.987581540441,79.11987581540441,954,0.7322697486908027,606.2129522620221,0,0,Urban,5.95599379077022
7462,Justin Valdez,65,High,129,326,2850,50000.0,17.54385964912281,455,1.721564670650159,2884.3848398979526,0,2,Suburban,82.0
7463,David Clark,43,Low,197,72,1898,17153.415589811142,6.977859439304744,269,0.7566598558887252,3700.827327537178,1,4,Rural,44.5819886079002
7464,Juan Wilkins,57,High,62,147,100,43895.91692559954,438.9591692559954,209,1.614540298362663,3132.3442178781347,0,4,Suburban,23.94795846279977
7465,Christine Ramsey,49,Medium,365,226,1208,30265.184741750916,19.343907649694795,662,0.6726623988534872,3625.662548536367,1,1,Suburban,35.84372022041566
7466,Tara Neal,70,Low,365,97,1309,8548.708609622903,6.530717043256611,527,0.6968048828195597,2631.487580373481,0,2,Suburban,30.454354304811453
7467,Dr. Jorge Crawford,50,Low,365,40,2517,14980.749935755774,4.595345341684316,553,1.0533795177516625,679.5656662140004,1,5,Suburban,56.123242112509715
7468,Ethan Mckee,18,Low,365,152,100,64759.30647685907,500.0,531,1.810179416472053,1481.4245869341892,1,0,Suburban,27.0
7469,Derek Morris,23,Medium,219,198,1584,50000.0,31.565656565656564,417,1.0164198479901483,3245.8478824204926,0,3,Rural,56.68
7470,Jenny Chan,30,Medium,1,67,815,5587.024142200646,5.292864237750984,4,1.0044656984369347,3377.9782838186734,1,0,Rural,18.456842176883526
7471,Glenn Baker,38,Medium,1,156,100,1964.9650089271454,15.171294411786985,51,0.73658533346565,3042.6263097844558,1,5,Suburban,2.7585647205893493
7472,Christy Schwartz,26,Low,365,176,100,42229.99771765634,422.2999771765634,682,0.5584007438286211,1197.0564007144724,0,2,Urban,23.114998858828173
7473,Michael Greer,48,Medium,71,97,100,18441.684855036714,184.41684855036715,168,1.58336890206195,1188.4082736890261,0,3,Rural,11.220842427518358
7474,Kevin Medina,32,Low,1,141,2724,1189.2007319636896,0.43656414536111954,114,1.527296320093702,4356.589762665883,0,1,Suburban,55.07460036598185
7475,Sarah Cortez,53,Medium,270,196,100,1379.6049556237192,10.651789145678265,466,1.1868447797657466,1832.0221561157334,1,3,Suburban,2.532589457283913
7476,Brittney Price,57,Low,365,170,100,920.2556777747121,9.202556777747121,952,1.2315595275373055,2399.2672761969925,0,2,Rural,2.460127838887356
7477,Mrs. Christina Banks,18,Medium,224,60,100,7165.374263820632,71.65374263820632,284,1.8574084817685392,4967.690883342383,0,4,Suburban,5.582687131910316
7478,Michelle Johnson,32,Medium,365,166,629,7320.659473557217,8.986019889357234,877,0.9314537149089969,4357.087669469788,1,4,Suburban,15.40610325520285
7479,Samantha Copeland,45,Medium,365,149,1414,7998.125194356808,4.367235419683641,664,0.9026458074382477,1917.5329135860459,1,5,Urban,31.367635441716335
7480,Michelle Brown,42,Medium,73,283,100,15652.969189534257,156.52969189534258,356,1.5398684067394215,2286.6305686198184,0,0,Rural,9.826484594767129
7481,April Mccarty,53,Medium,304,234,100,50000.0,500.0,538,1.1522270763767182,1080.895788483859,0,2,Suburban,27.0
7482,Kyle Parker,37,Medium,365,39,2433,18492.22856933635,7.600587163722297,452,0.71922654080695,4562.955813877259,0,2,Rural,57.90611428466818
7483,Robert Adams,52,Medium,82,174,1166,30791.41440667099,26.407731052033437,256,0.5282108024779714,74.07124547020248,0,2,Urban,38.7157072033355
7484,Stefanie Knight,22,Low,365,103,3903,14581.406835742157,2.884487699387988,757,0.6068203099944107,273.9681443908652,1,5,Suburban,83.68907774535566
7485,Sara White,49,Low,317,271,1853,16618.755320133252,6.924539382083157,588,1.2045916510704917,4838.205449789681,1,1,Suburban,43.47558573750005
7486,James Tucker,44,Low,1,318,790,64704.187498613785,63.2372698722764,292,0.6018245173903518,4386.6400995211325,1,1,Rural,40.778721599549186
7487,Charles Berry,31,Medium,365,192,2316,12019.218024610107,5.1896450883463325,588,1.3782111115593019,2898.2751073671825,0,4,Rural,52.329609012305056
7488,Jeremy Bowman,47,Low,365,249,100,40730.3552733309,314.4749186581035,689,1.480954758536261,4384.3319747001715,1,1,Suburban,17.723745932905175
7489,Denise Smith,59,Medium,365,92,1208,32181.859805779426,20.56894512259989,657,0.777425301327812,4749.031902918279,1,2,Suburban,36.58364285405033
7490,Mallory Gross,30,High,227,128,1227,1471.4676381428774,0.9259210715253214,355,1.565342143793052,2260.6627362039735,1,1,Suburban,25.108052577380782
7491,Sandra Thompson,29,Medium,365,309,2006,64759.30647685907,24.92522432701894,852,0.8341425670516697,2251.247763847206,1,3,Urban,65.12
7492,Nathan Williams,44,Low,267,234,100,50000.0,500.0,501,1.17844074661964,3305.500035182115,0,5,Suburban,27.0
7493,Charles Schaefer,18,Medium,37,238,100,11092.012519804053,85.64029730435459,275,1.5261339738712407,2899.1688050378557,1,0,Suburban,6.28201486521773
7494,John Cook,35,Low,365,40,3406,24946.538351684314,5.655011101612595,603,1.7597174993897373,3195.3474953081136,1,3,Urban,77.75048390604626
7495,Michael Fischer,46,Low,115,245,154,64759.30647685907,324.6753246753247,360,1.8444344436221938,4067.7638255811776,1,4,Rural,28.08
7496,James Gomez,27,Medium,1,252,192,64759.30647685907,260.4166666666667,247,1.0006621132301146,2161.187557008569,1,1,Suburban,28.84
7497,Matthew Sullivan,18,Medium,365,217,3287,12249.386858924916,2.8772822186508016,926,1.8460965925035788,3226.5155670971985,1,2,Rural,70.46881332635259
7498,Donna Collins,45,Low,365,99,229,50000.0,218.34061135371178,586,0.8297108934076319,4369.33566639926,0,3,Rural,29.58
7499,Katie Miller,41,High,365,289,2508,8964.06714154597,2.759595218684416,888,0.9174646041779886,1650.924394351779,1,2,Urban,53.62053240423026
7500,Jennifer Kelly,39,Low,1,355,935,14074.625801541146,11.622326228086187,235,1.419604193567924,1049.0520966687304,1,2,Rural,24.13343751163029
7501,Edward Johnson,41,Medium,365,198,2867,7186.149161638463,2.5065047651337506,980,1.2011356540009226,4787.0750295478965,0,1,Suburban,60.93307458081924
7502,Anita Neal,40,Low,365,293,100,50000.0,500.0,800,0.5176406274129517,1685.1562511333532,0,0,Rural,27.0
7503,Kimberly Drake,39,Low,27,225,425,1573.6647706161164,3.7027406367438034,252,1.5587272674538157,2268.912637213117,0,3,Urban,9.286832385308058
7504,Ryan Holder,46,Low,231,171,1480,42682.27525957781,28.839375175390412,402,0.6424592223311409,4175.622692509053,0,4,Rural,50.941137629788905
7505,William Robertson,42,Low,365,168,2893,50000.0,17.283097131005878,968,1.2119461969136835,2788.650151237478,0,4,Urban,82.86
7506,Bernard Massey,31,Medium,365,350,2500,50000.0,20.0,743,1.1482382402718887,220.77275712748795,0,0,Rural,75.0
7507,Jodi Smith,18,High,365,51,1248,4767.980914613344,3.8204975277350512,648,0.6586822634268563,3028.1763869002743,0,0,Suburban,27.343990457306674
7508,Samantha Page,24,Low,365,38,3319,50000.0,15.064778547755347,783,0.7468224761785781,3353.844721942928,0,5,Urban,91.38
7509,Amy Warren,25,Medium,179,244,1525,15667.33585376188,10.273662854925824,423,1.771656270152111,1335.2409529654315,0,4,Urban,38.33366792688094
7510,Jeremy Nguyen,24,Medium,365,198,100,1160.5414880756387,11.605414880756387,698,1.1074558618156107,1347.2635515882869,0,0,Rural,2.5802707440378194
7511,Sarah Perez,49,High,1,347,1851,1307.1484109069697,0.5452382255175344,304,1.7455719460418815,1434.4281943512374,1,0,Rural,37.52461797771648
7512,Robin Rogers,18,High,365,140,3631,64759.30647685907,13.770311209033324,865,1.3731125466795602,3948.3833907841877,1,3,Urban,97.62
7513,Lisa Rodriguez,39,Medium,365,200,100,64759.30647685907,500.0,665,1.1988707091606703,2775.4210888724047,1,4,Urban,27.0
7514,Gary Gaines,32,Medium,365,151,742,7106.596176009269,7.394784934997054,943,1.1018160826950865,4698.516684089754,1,4,Urban,17.583465210883908
7515,Donna Campbell,53,Medium,365,356,100,16768.650032146863,129.4690365325247,920,1.8789995057581903,2806.32528677409,1,2,Suburban,8.473451826626237
7516,Jennifer Marsh,18,Low,1,274,100,10525.62967954972,105.2562967954972,218,1.7681404951499347,1818.9128820486244,0,1,Rural,7.26281483977486
7517,Karen Brown,50,High,1,345,1403,9986.851613043444,5.4958989784215815,106,0.8675786674117054,1921.3184118762583,1,4,Urban,31.915373133362742
7518,Jessica Meyers,53,Medium,168,106,2094,47286.014551638866,17.43507618352389,274,0.6995381557318064,4177.28634647481,1,5,Urban,60.13452476414952
7519,Richard Lane,70,Low,365,102,3005,51033.15038585366,13.112204620941467,786,1.0332796482552247,147.86471434245294,1,2,Suburban,79.80108744296456
7520,Gina Hansen,55,Low,211,116,366,39260.365160898764,82.82111337043607,327,0.9680009247777108,1361.728091068172,1,2,Suburban,22.4762637467898
7521,Robert Randolph,26,Medium,92,123,2848,50000.0,17.5561797752809,215,0.6488704274328622,2426.2857502320476,0,5,Urban,81.96000000000001
7522,Heidi Gibson,59,High,149,77,100,64759.30647685907,500.0,226,1.754286529787049,822.265225239686,1,3,Urban,27.0
7523,Vincent Brown,35,Low,167,231,1547,20815.555236857264,10.38880276939891,398,1.6060358679155766,3147.9451797363563,1,5,Suburban,38.97573894213006
7524,Joel Howard,43,Medium,365,159,458,9399.416135687778,15.845400275923025,887,0.7644190448748196,1650.5585623444063,1,5,Rural,12.788596663186373
7525,Cheyenne Turner,22,Low,238,284,100,2211.4301327984876,17.074226494293256,522,1.6996359774061935,3394.3410945267783,1,5,Suburban,2.853711324714663
7526,James Larsen,18,Medium,365,135,3440,64759.30647685907,14.534883720930232,990,1.4794220803171985,3900.740649856182,1,3,Urban,93.8
7527,Ariana Drake,65,Low,365,72,1662,50000.0,30.084235860409144,542,1.3369371576544917,402.21398454908535,0,3,Rural,58.24
7528,Sarah Rangel,45,Medium,24,364,1843,6480.859586283763,3.5164729171371474,388,0.991899846440313,4543.941646977811,0,3,Suburban,40.100429793141885
7529,Angela Kelly,52,Medium,1,186,1304,13440.734713983828,7.958170383518585,72,0.7969128545307476,3729.8017415369145,1,5,Rural,31.26872709005412
7530,Tristan Green,29,Medium,365,339,1701,44419.95631018073,20.162372247640988,970,1.4307319299769754,2289.4612048154004,1,5,Rural,51.168097596618665
7531,James Becker,41,Medium,365,73,308,1738.454474012282,4.3579317127562325,811,1.777905312416003,4854.896130708827,1,5,Rural,6.83112148376446
7532,Marissa Wheeler,58,High,365,317,1436,64759.30647685907,34.81894150417827,694,1.3741466651701413,2950.5001289163524,1,4,Urban,53.72
7533,Tyler Wallace Jr.,49,Low,275,99,662,33276.559247506506,38.810410847980236,374,1.1431502178083635,3068.7345902569386,1,3,Rural,26.086245990681462
7534,Dylan Mejia,18,Medium,1,220,100,50000.0,500.0,89,0.9459649048544556,1263.0729452418914,0,0,Rural,27.0
7535,Mark Murray,49,Low,111,173,100,64759.30647685907,500.0,284,1.917207671581156,2556.485151923369,1,5,Urban,27.0
7536,Samantha Jones,53,Medium,1,332,100,2421.5587701351774,24.215587701351772,294,1.6433673248343652,3362.9887439082063,0,5,Rural,3.210779385067589
7537,Jessica Smith,53,Medium,365,364,100,20326.74183877172,203.26741838771719,856,1.0859098400238918,2925.761574612272,0,5,Suburban,12.16337091938586
7538,Steven Garcia,31,Low,1,329,100,3630.582971633589,36.305829716335886,182,1.0610572959069147,3996.6047754935826,0,3,Suburban,3.8152914858167946
7539,Lisa Maldonado,34,Medium,365,82,2627,26700.158277273797,10.163745061771525,616,0.986723579407172,1839.4368105269455,0,0,Suburban,65.8900791386369
7540,Joshua Torres,26,Low,313,92,2989,6511.022647045782,1.6818648962111176,405,0.736723686725355,3597.3053173257463,1,4,Urban,62.293547087387516
7541,Jonathan Saunders,28,Medium,212,311,100,50000.0,500.0,523,1.1567538736355227,2927.677742653566,0,1,Suburban,27.0
7542,Kenneth Estrada,42,Medium,286,293,100,41005.180805869575,316.5968185632305,579,1.6858587620077188,2364.7984519687398,1,2,Urban,17.829840928161524
7543,Trevor Salinas,25,Medium,55,107,226,50000.0,221.23893805309734,162,0.6824377826958661,2512.8060120759824,0,5,Suburban,29.52
7544,Charles Kaufman,65,Medium,365,258,955,35972.90280126047,29.08304852052458,745,1.8681130569096973,3324.0761269902346,1,3,Urban,32.987155668550486
7545,Anthony Frank,27,Low,125,192,1127,26368.316480789643,23.396909033531184,317,1.7176899080985533,99.34851196375155,0,5,Rural,35.72415824039482
7546,Ashley Love,57,Low,1,302,100,2357.4158041028027,18.201366972214224,191,0.9681779031141267,3569.840688703126,1,3,Rural,2.9100683486107113
7547,Laura Miller,45,Low,365,50,1106,2757.507135994302,2.49322525858436,430,0.5210004827336792,3782.551459114562,0,0,Suburban,23.498753567997152
7548,Ann Delacruz,56,Low,255,259,100,50000.0,500.0,514,0.8436530603566302,616.1588232549673,0,2,Urban,27.0
7549,James Horton,66,Medium,115,32,1458,5238.411929545543,2.7740222360387383,147,1.1818454192656116,3552.545447781657,1,4,Urban,31.182262210072242
7550,Ashley Anderson,30,High,1,92,354,23522.24696411603,51.30307050624893,14,0.9782464386644565,4485.27749318619,1,1,Suburban,16.16064347960606
7551,Benjamin Johnson,46,Medium,365,311,1180,50000.0,42.3728813559322,860,0.8470640215206556,4082.0959101900203,0,1,Suburban,48.6
7552,Katherine Jones,26,Low,365,285,100,1693.3229321857366,13.07397364416514,804,1.150548434688948,4147.333622557432,1,1,Urban,2.653698682208257
7553,Erin Mcpherson,24,Low,278,330,1216,1720.6014622187884,1.414968307745714,608,1.9042891040260372,3485.6633651562247,0,2,Urban,25.180300731109394
7554,Jorge Ayers,39,High,272,342,2261,5433.653433822465,1.8554924343989336,614,1.319018648188369,2637.6876665425384,1,3,Urban,47.31763419708799
7555,Danny Freeman,18,Medium,365,62,921,38871.34739961339,42.20558892466166,913,1.80831313456853,2794.784390569813,0,0,Rural,37.8556736998067
7556,David Jennings,33,High,1,230,2390,64759.30647685907,20.92050209205021,16,0.6808654762448705,2556.6625110854925,1,4,Suburban,72.80000000000001
7557,Ricky Garcia,18,High,168,221,1215,43331.24545259494,35.66357650419337,389,1.8763643836882582,827.6433042711187,0,3,Urban,45.965622726297475
7558,Bianca Everett,30,Low,128,80,904,50000.0,55.309734513274336,208,1.8307599359865099,1271.506851006837,0,2,Suburban,43.08
7559,Melanie Blair,70,Medium,358,194,577,28803.40968032056,38.542147011589805,552,1.6850515171978326,2276.8221302594957,1,0,Suburban,22.659409412843658
7560,Jeffrey Horn,49,Low,365,353,1718,10890.052412127348,6.338796514625931,789,0.5740968350933547,3375.389240244898,0,0,Rural,39.80502620606367
7561,Roberto Richardson,53,Low,1,275,445,17194.627039120653,38.63961132386663,160,1.6659119061186947,2847.0515825105003,0,1,Urban,17.49731351956033
7562,Leslie Burnett,30,Medium,365,346,100,56467.261886329405,435.9779694869592,764,1.0839073154366188,3214.36890917423,1,1,Rural,23.79889847434796
7563,Kirk Turner,33,Low,88,232,762,931.398116269562,1.2223072391989003,320,0.8369317224782308,4581.1078997349205,0,1,Rural,15.705699058134782
7564,Michael Carr,49,Low,365,313,100,64759.30647685907,500.0,839,0.5938536413706195,3505.120983074088,1,0,Suburban,27.0
7565,Ronald Price,30,High,365,54,3326,16455.310646185277,3.8198970262612253,786,0.6228751413082104,85.2464444869849,1,2,Rural,72.87248875467242
7566,Melissa Tyler,64,Medium,206,340,100,24081.742330957037,240.81742330957036,546,1.899089856205737,4169.007668811019,0,1,Urban,14.040871165478517
7567,Matthew Davis,50,Low,1,91,2103,64759.30647685907,23.775558725630052,87,0.9080280975167834,3517.7361217716298,1,1,Rural,67.06
7568,Thomas Hodges,44,High,1,46,2937,50000.0,17.024174327545115,22,1.9610023991910703,3290.406472106926,0,4,Suburban,83.74000000000001
7569,Mrs. Kimberly Salazar PhD,41,Low,1,346,100,64759.30647685907,500.0,61,1.2655385903594467,4511.941717306428,1,4,Suburban,27.0
7570,Dr. Annette Mack MD,40,High,233,278,100,12301.618234499825,123.01618234499826,511,1.3458806635003557,4570.5789817580735,0,2,Suburban,8.150809117249914
7571,Tracy Winters DVM,48,Low,365,88,100,8440.282682803241,65.16656170352343,976,1.2763370521260295,3791.3055351481958,1,2,Rural,5.258328085176172
7572,Kristin Jones,45,Low,365,85,1337,15982.65869774388,11.954120192777772,783,1.1190385163631673,2768.194343748438,0,2,Rural,34.731329348871945
7573,Kevin Owens,70,Low,1,156,526,12244.601521114551,17.973254642949055,114,1.288620183944857,4427.227528105712,1,1,Urban,15.246965971095602
7574,Rebecca Hensley,31,Medium,1,227,100,55054.34056518406,425.068948081285,42,1.5695223804654312,799.8439443096872,1,3,Urban,23.25344740406425
7575,Joseph Freeman,41,Medium,365,180,100,50000.0,500.0,839,1.831589695969742,2058.003626488193,0,0,Urban,27.0
7576,Jane Henderson,18,Low,102,311,2462,15557.089100157385,4.878744847814907,413,1.5087765269927744,2007.5250527776418,1,4,Suburban,55.24573490766015
7577,Caroline Lee,18,Medium,365,244,100,3010.4996509210478,23.243760740371826,742,0.5706406046988688,792.7644274986043,1,0,Urban,3.1621880370185913
7578,Debra Ramsey,64,Medium,101,71,3642,50000.0,13.72872048325096,172,1.5422945451788252,1652.5153008925174,0,1,Suburban,97.84
7579,James Stevens,46,Medium,365,62,1442,30628.48326046293,16.399403274315752,528,1.1078524802135779,4518.32064389181,1,4,Rural,40.663969760781654
7580,April Jacobs,38,High,1,159,100,36168.91815664792,279.2565279368181,57,0.8268652983340589,3671.852755170868,1,1,Urban,15.962826396840905
7581,Timothy Stanley,37,Medium,1,271,2411,64759.30647685907,20.73828287017835,198,0.9189346520880132,823.3718209172581,1,5,Rural,73.22
7582,Robert Love,30,High,1,302,100,6395.981108853272,63.959811088532724,216,0.6561381179228454,2335.2667415260407,0,0,Rural,5.197990554426637
7583,Rodney Clark MD,33,Medium,1,227,532,33500.47675232176,62.97082096301083,193,1.8958055167081445,2139.4908486637246,0,1,Suburban,27.39023837616088
7584,Karen Wolfe,52,Medium,365,304,1902,7046.703992338284,3.7048916889265424,961,1.4557515962930263,2943.1015623436365,0,1,Rural,41.56335199616914
7585,Brian Greene,32,Low,1,88,1981,50000.0,25.239777889954567,1,0.5755293469576153,4277.578607175206,0,3,Suburban,64.62
7586,Jillian Lowe,54,Medium,356,121,870,29346.845400308805,33.7320062072515,477,0.6252582892888947,407.32758114629655,0,3,Suburban,32.07342270015441
7587,Robert Rasmussen,42,Low,296,125,1725,53250.395230691836,23.834253342153907,421,0.7608023126267377,586.8300185780479,1,3,Urban,55.057043507607744
7588,Patrick Meyers,52,High,240,65,2103,48270.69667116914,22.953255668649142,305,1.5837630089426038,1885.2244273771457,0,0,Suburban,66.19534833558457
7589,Shelby Pierce,29,Medium,365,135,1747,10667.623506855445,6.10625272287089,590,0.7485826734332156,2441.523603176335,0,2,Rural,40.27381175342772
7590,Joseph Rivera,20,Medium,262,164,100,23262.542983643445,179.6077216481312,426,1.7008976455424687,370.29922669498507,1,2,Urban,10.98038608240656
7591,Sherry Garcia,30,Low,241,123,1927,51509.98128496631,20.63846972473428,364,1.6984208543046952,330.28771241454547,1,3,Suburban,58.42516557978148
7592,Amber Hudson,19,High,4,135,619,64759.30647685907,80.77544426494346,139,0.7873043494069626,3454.28034970382,1,0,Urban,37.38
7593,Christian Cole,49,Low,1,154,100,64759.30647685907,500.0,121,1.8729532285601342,1218.1416198443949,1,2,Urban,27.0
7594,Joseph Morgan,34,Medium,1,137,3428,6831.527371394463,1.5386676205853138,72,1.8165682919332782,3627.7974395820693,1,1,Suburban,71.19727630168323
7595,Jerome Warren,51,High,365,262,2100,30854.218495870195,11.34391780684341,876,0.6569673943461374,2454.1105151300308,1,3,Urban,53.911113697185584
7596,Charles Howe,46,High,1,279,100,64759.30647685907,500.0,206,1.6467088097159865,3532.888878337547,1,2,Suburban,27.0
7597,Victoria Bradley,59,Medium,174,260,100,64759.30647685907,500.0,434,1.286796171653686,1968.5102811223355,1,1,Suburban,27.0
7598,Michael Allen,58,Medium,365,72,100,49180.41341481425,491.80413414814245,581,1.2668651438987262,4207.779371359514,0,5,Suburban,26.590206707407123
7599,Mark Bradley,40,Medium,128,126,1258,64759.30647685907,39.7456279809221,254,1.8497100745864383,1659.156887701794,1,0,Suburban,50.16
7600,Laura Howard,44,Low,58,68,3164,24918.608554714858,7.875666420579917,126,1.9727731405064428,4910.230259543473,0,4,Suburban,75.73930427735743
7601,Wendy Thompson,18,Medium,47,90,1050,64759.30647685907,47.61904761904762,137,1.0977705402918534,3294.6493553862338,1,3,Suburban,46.0
7602,Stephen Jackson,48,Medium,365,85,1614,18082.93598244759,11.203801723945224,532,0.6720630770970137,3615.818157384842,0,0,Urban,41.3214679912238
7603,Kathleen Higgins,18,Medium,365,64,1777,64759.30647685907,28.137310073157007,518,1.7087772182654593,4036.324840409445,1,4,Suburban,60.54
7604,Danny Greene,61,Medium,365,173,3095,1965.8834257321482,0.635180428346413,732,0.5702101305979428,1082.4113879681668,0,2,Suburban,62.88294171286607
7605,Jacob Long,25,High,44,210,954,17979.621609800808,14.551239472445978,254,1.175799108242092,1252.9512947466478,1,1,Suburban,26.020941228356733
7606,Geoffrey Miller,42,Low,285,302,1196,5274.88111046321,3.4052524270512796,587,1.077662884179455,3985.1553161430475,1,0,Suburban,25.956340951376667
7607,Cheryl Dixon,34,Low,365,197,2117,29482.73191570704,10.752629473165223,911,1.5026965613311059,1762.4888366802554,1,1,Urban,53.72165829734539
7608,Nicholas Lin,30,Low,365,81,2053,64759.30647685907,24.354603019970774,909,1.6782370397362238,3312.9942739784246,1,2,Rural,66.06
7609,Sarah Blair,18,Low,335,327,2985,27774.682116674496,9.304751127864153,662,1.5754948870220498,2976.6253516038173,0,0,Suburban,73.58734105833724
7610,Debbie Bailey,18,Low,365,137,3495,50000.0,14.30615164520744,897,1.5540383162362295,3222.109169336129,0,1,Suburban,94.9
7611,Joshua Morgan,70,Medium,302,349,100,37105.16811110198,286.4852183397072,651,1.3037110294130745,1663.9985803665527,1,5,Rural,16.324260916985363
7612,Joseph Santos,25,Low,1,349,2648,12321.763080294948,3.592714348566214,232,0.649367639573811,4749.569410727623,1,2,Suburban,57.71675379750167
